location_name,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025_count,quantile_0.5_count,quantile_0.975_count,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_count_rounded,quantile_0.5_count_rounded,quantile_0.975_count_rounded,target,target_end_date,reference_date,forecast_due_date,target_end_date_formatted,forecast_due_date_formatted,reference_date_formatted,model
Alaska,0.4257539408467586,0.4257539408467586,0.4257539408467586,3.11458166656742,3.11458166656742,3.11458166656742,0.43,0.43,0.43,3,3,3,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Alaska,0.5467879624630064,0.5467879624630064,0.5467879624630064,4,4,4,0.55,0.55,0.55,4,4,4,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Alaska,0.568026573371634,0.568026573371634,0.568026573371634,4.15536999617152,4.15536999617152,4.15536999617152,0.57,0.57,0.57,4,4,4,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Alaska,0.7423342131329789,0.7423342131329789,0.7423342131329789,5.43050881946365,5.43050881946365,5.43050881946365,0.74,0.74,0.74,5,5,5,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Alaska,1.0617772979686213,1.0617772979686213,1.0617772979686213,7.76737873442455,7.76737873442455,7.76737873442455,1.06,1.06,1.06,8,8,8,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Alaska,1.1144526585726755,1.1144526585726755,1.1144526585726755,8.15272270115548,8.15272270115548,8.15272270115548,1.11,1.11,1.11,8,8,8,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Alaska,1.143478654777322,1.143478654777322,1.143478654777322,8.36506092509076,8.36506092509076,8.36506092509076,1.14,1.14,1.14,8,8,8,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Alaska,1.152086013205692,1.152086013205692,1.152086013205692,8.42802762530558,8.42802762530558,8.42802762530558,1.15,1.15,1.15,8,8,8,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Alaska,1.1729093680852143,1.1729093680852143,1.1729093680852143,8.58035983675898,8.58035983675898,8.58035983675898,1.17,1.17,1.17,9,9,9,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Alaska,1.616393825737282,1.616393825737282,1.616393825737282,11.8246482124898,11.8246482124898,11.8246482124898,1.62,1.62,1.62,12,12,12,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Alaska,1.9301615074944123,1.9301615074944123,1.9301615074944123,14.12,14.12,14.12,1.93,1.93,1.93,14,14,14,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Alaska,2.008078792145391,2.008078792145391,2.008078792145391,14.69,14.69,14.69,2.01,2.01,2.01,15,15,15,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Alaska,2.0969318360456297,2.0969318360456297,2.0969318360456297,15.34,15.34,15.34,2.1,2.1,2.1,15,15,15,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Alaska,2.199454579007443,2.199454579007443,2.199454579007443,16.09,16.09,16.09,2.2,2.2,2.2,16,16,16,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Alaska,2.323848840467777,2.323848840467777,2.323848840467777,17,17,17,2.32,2.32,2.32,17,17,17,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Alaska,2.487885229206679,2.487885229206679,2.487885229206679,18.2,18.2,18.2,2.49,2.49,2.49,18,18,18,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Alaska,2.748976481282764,2.748976481282764,2.748976481282764,20.11,20.11,20.11,2.75,2.75,2.75,20,20,20,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Alaska,3.1440307841622865,3.1440307841622865,3.1440307841622865,23,23,23,3.14,3.14,3.14,23,23,23,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Alaska,3.5467942333039524,3.5467942333039524,3.5467942333039524,25.9463958740234,25.9463958740234,25.9463958740234,3.55,3.55,3.55,26,26,26,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Alaska,0,0,0,0,0,0,0,0,0,0,0,0,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Alaska,0.08287182740472371,0.08287182740472371,0.08287182740472371,0.606244709787886,0.606244709787886,0.606244709787886,0.08,0.08,0.08,1,1,1,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Alaska,0.1366969906157516,0.1366969906157516,0.1366969906157516,1,1,1,0.14,0.14,0.14,1,1,1,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Alaska,0.2733939812315032,0.2733939812315032,0.2733939812315032,2,2,2,0.27,0.27,0.27,2,2,2,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Alaska,0.44797863232063645,0.44797863232063645,0.44797863232063645,3.27716528581,3.27716528581,3.27716528581,0.45,0.45,0.45,3,3,3,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Alaska,0.5214699103749695,0.5214699103749695,0.5214699103749695,3.81478705585257,3.81478705585257,3.81478705585257,0.52,0.52,0.52,4,4,4,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Alaska,0.5251311973313234,0.5251311973313234,0.5251311973313234,3.84157101751743,3.84157101751743,3.84157101751743,0.53,0.53,0.53,4,4,4,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Alaska,0.853243516320061,0.853243516320061,0.853243516320061,6.24186028146359,6.24186028146359,6.24186028146359,0.85,0.85,0.85,6,6,6,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Alaska,1.1582575954155234,1.1582575954155234,1.1582575954155234,8.47317552638249,8.47317552638249,8.47317552638249,1.16,1.16,1.16,8,8,8,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Alaska,1.4791290050518289,1.4791290050518289,1.4791290050518289,10.8204942800064,10.8204942800064,10.8204942800064,1.48,1.48,1.48,11,11,11,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Alaska,1.612341651420719,1.612341651420719,1.612341651420719,11.7950047338857,11.7950047338857,11.7950047338857,1.61,1.61,1.61,12,12,12,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Alaska,1.708552070209707,1.708552070209707,1.708552070209707,12.4988272420156,12.4988272420156,12.4988272420156,1.71,1.71,1.71,12,12,12,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Alaska,1.7170757299723325,1.7170757299723325,1.7170757299723325,12.5611816488261,12.5611816488261,12.5611816488261,1.72,1.72,1.72,13,13,13,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Alaska,2.1201703244503074,2.1201703244503074,2.1201703244503074,15.51,15.51,15.51,2.12,2.12,2.12,16,16,16,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Alaska,2.2144912479751757,2.2144912479751757,2.2144912479751757,16.2,16.2,16.2,2.21,2.21,2.21,16,16,16,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Alaska,2.3170139909369896,2.3170139909369896,2.3170139909369896,16.95,16.95,16.95,2.32,2.32,2.32,17,17,17,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Alaska,2.4332064329603784,2.4332064329603784,2.4332064329603784,17.8,17.8,17.8,2.43,2.43,2.43,18,18,18,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Alaska,2.567169483763815,2.567169483763815,2.567169483763815,18.78,18.78,18.78,2.57,2.57,2.57,19,19,19,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Alaska,2.731205872502717,2.731205872502717,2.731205872502717,19.98,19.98,19.98,2.73,2.73,2.73,20,20,20,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Alaska,3.1440307841622865,3.1440307841622865,3.1440307841622865,23,23,23,3.14,3.14,3.14,23,23,23,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Alaska,4.2376067090883,4.2376067090883,4.2376067090883,31,31,31,4.24,4.24,4.24,31,31,31,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Alaska,4.613660227263353,4.613660227263353,4.613660227263353,33.7510007095337,33.7510007095337,33.7510007095337,4.61,4.61,4.61,34,34,34,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Alaska,4.613660227263353,4.613660227263353,4.613660227263353,33.7510007095337,33.7510007095337,33.7510007095337,4.61,4.61,4.61,34,34,34,wk inc covid hosp,2024-12-21,2024-12-07,2024-12-04,"December 21, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Arizona,5.480701657531649,5.480701657531649,5.480701657531649,398.924763266038,398.924763266038,398.924763266038,5.48,5.48,5.48,399,399,399,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Arizona,5.995079649109823,5.995079649109823,5.995079649109823,436.364881583297,436.364881583297,436.364881583297,6,6,6,436,436,436,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Arizona,6.7763678156667035,6.7763678156667035,6.7763678156667035,493.232636181461,493.232636181461,493.232636181461,6.78,6.78,6.78,493,493,493,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Arizona,8.063505650813363,8.063505650813363,8.063505650813363,586.919756601713,586.919756601713,586.919756601713,8.06,8.06,8.06,587,587,587,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Arizona,8.430982809782096,8.430982809782096,8.430982809782096,613.667379042687,613.667379042687,613.667379042687,8.43,8.43,8.43,614,614,614,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Arizona,8.755916303438532,8.755916303438532,8.755916303438532,637.318368484152,637.318368484152,637.318368484152,8.76,8.76,8.76,637,637,637,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Arizona,8.990569760686766,8.990569760686766,8.990569760686766,654.398129567967,654.398129567967,654.398129567967,8.99,8.99,8.99,654,654,654,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Arizona,9.339301391974107,9.339301391974107,9.339301391974107,679.781318098856,679.781318098856,679.781318098856,9.34,9.34,9.34,680,680,680,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Arizona,9.490387874053146,9.490387874053146,9.490387874053146,690.778475554645,690.778475554645,690.778475554645,9.49,9.49,9.49,691,691,691,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Arizona,9.726644630110114,9.726644630110114,9.726644630110114,707.974936221412,707.974936221412,707.974936221412,9.73,9.73,9.73,708,708,708,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Arizona,9.946141886622463,9.946141886622463,9.946141886622463,723.95152034571,723.95152034571,723.95152034571,9.95,9.95,9.95,724,724,724,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Arizona,10.176805860336058,10.176805860336058,10.176805860336058,740.740898213277,740.740898213277,740.740898213277,10.18,10.18,10.18,741,741,741,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Arizona,10.371608073235985,10.371608073235985,10.371608073235985,754.92,754.92,754.92,10.37,10.37,10.37,755,755,755,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Arizona,10.537296614224733,10.537296614224733,10.537296614224733,766.98,766.98,766.98,10.54,10.54,10.54,767,767,767,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Arizona,10.710678818808315,10.710678818808315,10.710678818808315,779.6,779.6,779.6,10.71,10.71,10.71,780,780,780,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Arizona,10.89615106618378,10.89615106618378,10.89615106618378,793.1,793.1,793.1,10.9,10.9,10.9,793,793,793,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Arizona,11.099208830347436,11.099208830347436,11.099208830347436,807.88,807.88,807.88,11.1,11.1,11.1,808,808,808,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Arizona,11.328919643393197,11.328919643393197,11.328919643393197,824.6,824.6,824.6,11.33,11.33,11.33,825,825,825,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Arizona,11.601769927309993,11.601769927309993,11.601769927309993,844.46,844.46,844.46,11.6,11.6,11.6,844,844,844,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Arizona,11.952793328824296,11.952793328824296,11.952793328824296,870.01,870.01,870.01,11.95,11.95,11.95,870,870,870,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Arizona,12.489288977714065,12.489288977714065,12.489288977714065,909.06,909.06,909.06,12.49,12.49,12.49,909,909,909,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Arizona,12.970692499790829,12.970692499790829,12.970692499790829,944.1,944.1,944.1,12.97,12.97,12.97,944,944,944,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Arizona,14.137106855507641,14.137106855507641,14.137106855507641,1029,1029,1029,14.14,14.14,14.14,1029,1029,1029,wk inc covid hosp,2024-12-07,2024-12-07,2024-12-04,"December 07, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Arizona,5.128586277513702,5.128586277513702,5.128586277513702,373.295281241057,373.295281241057,373.295281241057,5.13,5.13,5.13,373,373,373,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Arizona,5.615480092717054,5.615480092717054,5.615480092717054,408.734904140212,408.734904140212,408.734904140212,5.62,5.62,5.62,409,409,409,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Arizona,6.098646130523415,6.098646130523415,6.098646130523415,443.90319267225,443.90319267225,443.90319267225,6.1,6.1,6.1,444,444,444,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Arizona,7.119370886196331,7.119370886196331,7.119370886196331,518.198858986623,518.198858986623,518.198858986623,7.12,7.12,7.12,518,518,518,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Arizona,7.684166831450529,7.684166831450529,7.684166831450529,559.308757469151,559.308757469151,559.308757469151,7.68,7.68,7.68,559,559,559,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Arizona,8.059010243132466,8.059010243132466,8.059010243132466,586.592548598624,586.592548598624,586.592548598624,8.06,8.06,8.06,587,587,587,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Arizona,8.338007920901445,8.338007920901445,8.338007920901445,606.9,606.9,606.9,8.34,8.34,8.34,607,607,607,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Arizona,8.791997589345582,8.791997589345582,8.791997589345582,639.944623175287,639.944623175287,639.944623175287,8.79,8.79,8.79,640,640,640,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Arizona,9.092808228930883,9.092808228930883,9.092808228930883,661.839778336591,661.839778336591,661.839778336591,9.09,9.09,9.09,662,662,662,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Arizona,9.21968565019724,9.21968565019724,9.21968565019724,671.074826767467,671.074826767467,671.074826767467,9.22,9.22,9.22,671,671,671,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Arizona,9.277539620210787,9.277539620210787,9.277539620210787,675.285853518018,675.285853518018,675.285853518018,9.28,9.28,9.28,675,675,675,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Arizona,9.33543645123172,9.33543645123172,9.33543645123172,679.5,679.5,679.5,9.34,9.34,9.34,680,680,680,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Arizona,9.531899646599806,9.531899646599806,9.531899646599806,693.8,693.8,693.8,9.53,9.53,9.53,694,694,694,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Arizona,9.734957410763464,9.734957410763464,9.734957410763464,708.58,708.58,708.58,9.73,9.73,9.73,709,709,709,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Arizona,9.948593962370015,9.948593962370015,9.948593962370015,724.13,724.13,724.13,9.95,9.95,9.95,724,724,724,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Arizona,10.178030001715962,10.178030001715962,10.178030001715962,740.83,740.83,740.83,10.18,10.18,10.18,741,741,741,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
Arizona,10.430409644996502,10.430409644996502,10.430409644996502,759.2,759.2,759.2,10.43,10.43,10.43,759,759,759,wk inc covid hosp,2024-12-14,2024-12-07,2024-12-04,"December 14, 2024","December 04, 2024","December 07, 2024",CovidHub-ensemble
