location_name,abbreviation,horizon,forecast_date,target_end_date,model,quantile_0.025,quantile_0.25,quantile_0.5,quantile_0.75,quantile_0.975,quantile_0.025_rounded,quantile_0.25_rounded,quantile_0.5_rounded,quantile_0.75_rounded,quantile_0.975_rounded,forecast_team,forecast_due_date,model_full_name
Puerto Rico,PR,1,2024-11-30,2024-12-07,CEPH-Rtrend_covid,9,22,36,55,110,9,22,36,55,110,CEPH Lab at Indiana University,2024-11-27,Rtrend COVID
Puerto Rico,PR,2,2024-11-30,2024-12-14,CEPH-Rtrend_covid,6,22,42,74,172,6,22,42,74,172,CEPH Lab at Indiana University,2024-11-27,Rtrend COVID
United States,US,0,2024-11-30,2024-11-30,CEPH-Rtrend_covid,5792,7274,8243,9338,11609,5792,7274,8243,9338,11609,CEPH Lab at Indiana University,2024-11-27,Rtrend COVID
United States,US,1,2024-11-30,2024-12-07,CEPH-Rtrend_covid,4526,6739,8436,10544,15633,4526,6739,8436,10544,15633,CEPH Lab at Indiana University,2024-11-27,Rtrend COVID
United States,US,2,2024-11-30,2024-12-14,CEPH-Rtrend_covid,3504,6148,8469,11663,20522,3504,6148,8469,11663,20522,CEPH Lab at Indiana University,2024-11-27,Rtrend COVID
Alaska,AK,0,2024-11-30,2024-11-30,CMU-TimeSeries,6.143978821612723,9.797497274634367,10.550806369631147,20.957295180306154,56.5961506175301,6,10,11,21,57,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Alaska,AK,1,2024-11-30,2024-12-07,CMU-TimeSeries,6.461698757000181,11.702524364152632,13.02070588155604,27.88857241158,61.41809946532997,6,12,13,28,61,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Alaska,AK,2,2024-11-30,2024-12-14,CMU-TimeSeries,6.627608675331103,13.559219455247712,16.16249606590912,36.92689918814135,63.57331957621189,7,14,16,37,64,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Alabama,AL,0,2024-11-30,2024-11-30,CMU-TimeSeries,44.89651156762399,109.08308580775446,117.62781612563137,210.34226520976117,556.655860174899,45,109,118,210,557,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Alabama,AL,1,2024-11-30,2024-12-07,CMU-TimeSeries,45.56595132442904,132.46662190671802,150.16091141361056,314.4025971026033,734.636600800639,46,132,150,314,735,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Alabama,AL,2,2024-11-30,2024-12-14,CMU-TimeSeries,45.49500424545462,146.18695864427033,192.8025502420648,409.02003848508696,759.2608085307271,45,146,193,409,759,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Arkansas,AR,0,2024-11-30,2024-11-30,CMU-TimeSeries,31.402108611355995,65.55344086337082,69.4648625141757,134.65305194951063,326.85194761715644,31,66,69,135,327,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Arkansas,AR,1,2024-11-30,2024-12-07,CMU-TimeSeries,32.36505563142754,81.36655548836534,91.9351820220168,193.6472359949052,429.0637546562359,32,81,92,194,429,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Arkansas,AR,2,2024-11-30,2024-12-14,CMU-TimeSeries,32.57769937721824,86.35601955602101,131.41213213068164,251.0252664601964,443.3347439079896,33,86,131,251,443,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Arizona,AZ,0,2024-11-30,2024-11-30,CMU-TimeSeries,372.34056517732523,461.4638011902368,597.9292407686715,869.0288344129809,1215.9779556727467,372,461,598,869,1216,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Arizona,AZ,1,2024-11-30,2024-12-07,CMU-TimeSeries,372.34056517732523,474.3834828565215,638.784124476243,875.5788609761128,1230.439377471127,372,474,639,876,1230,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Arizona,AZ,2,2024-11-30,2024-12-14,CMU-TimeSeries,371.6815649080695,465.1711869270873,641.9917995738949,877.0887874526844,1237.2937001773948,372,465,642,877,1237,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
California,CA,0,2024-11-30,2024-11-30,CMU-TimeSeries,437.5924046829435,735.5495137705874,836.0901127747811,1613.7734867675445,4668.975985097768,438,736,836,1614,4669,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
California,CA,1,2024-11-30,2024-12-07,CMU-TimeSeries,455.76288911110936,873.530732030646,1171.3366496671613,2756.2435073573934,5317.861261046958,456,874,1171,2756,5318,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
California,CA,2,2024-11-30,2024-12-14,CMU-TimeSeries,464.64117150441234,1095.8155527331605,1587.3001170871794,3622.5020377160135,5500.967304344088,465,1096,1587,3623,5501,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Colorado,CO,0,2024-11-30,2024-11-30,CMU-TimeSeries,69.96491938543502,198.8339085946864,219.1829178054348,316.18931834631064,775.1272418442156,70,199,219,316,775,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Colorado,CO,1,2024-11-30,2024-12-07,CMU-TimeSeries,66.91370305035046,237.7119903423015,274.48194609248037,417.4229457059687,834.3837121628193,67,238,274,417,834,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Colorado,CO,2,2024-11-30,2024-12-14,CMU-TimeSeries,64.90248118128298,245.67647478837438,329.5330081518891,493.89598995901287,859.7019501961651,65,246,330,494,860,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Connecticut,CT,0,2024-11-30,2024-11-30,CMU-TimeSeries,54.36147471487109,70.64582391696476,87.83167178059747,167.1771407545348,570.6325760347205,54,71,88,167,571,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Connecticut,CT,1,2024-11-30,2024-12-07,CMU-TimeSeries,57.54255113616759,78.09047849906685,128.03646431879207,272.1985549156836,717.1695735833184,58,78,128,272,717,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Connecticut,CT,2,2024-11-30,2024-12-14,CMU-TimeSeries,58.779351343357156,100.36912404813076,175.82509035108353,364.5579064634289,742.2820823374591,59,100,176,365,742,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
District of Columbia,DC,0,2024-11-30,2024-11-30,CMU-TimeSeries,7.096572135417942,27.50369502622347,29.450756566824147,46.80759509432273,134.612437934117,7,28,29,47,135,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
District of Columbia,DC,1,2024-11-30,2024-12-07,CMU-TimeSeries,6.24866207985844,31.741141798585666,36.72984175147427,72.64675073010068,145.07806756480468,6,32,37,73,145,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
District of Columbia,DC,2,2024-11-30,2024-12-14,CMU-TimeSeries,5.693789521129226,31.98521507462762,44.06198074971146,93.97224292431808,149.4626890188463,6,32,44,94,149,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Delaware,DE,0,2024-11-30,2024-11-30,CMU-TimeSeries,9.757640134094602,22.95310879623777,25.163947380082927,37.53834702689253,107.08215287991841,10,23,25,38,107,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Delaware,DE,1,2024-11-30,2024-12-07,CMU-TimeSeries,9.584862871625118,28.37436174808156,30.007025284934556,51.90832736234643,144.373861590391,10,28,30,52,144,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Delaware,DE,2,2024-11-30,2024-12-14,CMU-TimeSeries,9.260393226517394,31.213537254722567,37.33238725075155,69.71271830867104,155.6420829468396,9,31,37,70,156,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Florida,FL,0,2024-11-30,2024-11-30,CMU-TimeSeries,132.19267369394345,381.4909464679143,405.398828817575,723.8963627380992,3968.9302828032182,132,381,405,724,3969,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Florida,FL,1,2024-11-30,2024-12-07,CMU-TimeSeries,138.10682812828986,484.90838832640264,496.10089398381695,1045.8733869315802,2933.796960620419,138,485,496,1046,2934,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Florida,FL,2,2024-11-30,2024-12-14,CMU-TimeSeries,137.63003761848063,522.938520242955,627.8729969291976,1396.5689791263633,3097.192298845181,138,523,628,1397,3097,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Georgia,GA,0,2024-11-30,2024-11-30,CMU-TimeSeries,51.84768348232608,101.67421197205523,135.80340448691365,409.23632412008897,1477.933570108258,52,102,136,409,1478,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Georgia,GA,1,2024-11-30,2024-12-07,CMU-TimeSeries,56.550177282565215,142.09943036069876,222.22428465432188,703.0464702137801,1656.3965816733028,57,142,222,703,1656,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Georgia,GA,2,2024-11-30,2024-12-14,CMU-TimeSeries,57.61642222068356,203.05777618681753,314.7370608667721,1007.3595487959481,1717.0234139459349,58,203,315,1007,1717,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Hawaii,HI,0,2024-11-30,2024-11-30,CMU-TimeSeries,5.986439446401216,24.04254143867509,28.241895666694276,51.546655958976544,128.86672565035943,6,24,28,52,129,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Hawaii,HI,1,2024-11-30,2024-12-07,CMU-TimeSeries,6.26250158141922,29.892960328170812,38.97433511235781,74.04622609992927,140.00600274010787,6,30,39,74,140,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Hawaii,HI,2,2024-11-30,2024-12-14,CMU-TimeSeries,6.26012131849034,36.26989683160119,50.15947043473407,94.67579297585205,144.8475568134028,6,36,50,95,145,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Iowa,IA,0,2024-11-30,2024-11-30,CMU-TimeSeries,33.84488508242606,56.29520574011,69.50182519349615,134.0775475046276,387.60596264141145,34,56,70,134,388,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Iowa,IA,1,2024-11-30,2024-12-07,CMU-TimeSeries,35.368909252233045,71.29360668934227,97.56009295280809,195.51654597835437,420.9550097758365,35,71,98,196,421,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Iowa,IA,2,2024-11-30,2024-12-14,CMU-TimeSeries,36.27884273745545,94.57939737467949,139.1065474963707,262.9711338298661,435.51048349298105,36,95,139,263,436,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Idaho,ID,0,2024-11-30,2024-11-30,CMU-TimeSeries,14.806363989304831,29.09884724273448,34.97677070609469,69.07946323207965,172.08129245272173,15,29,35,69,172,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Idaho,ID,1,2024-11-30,2024-12-07,CMU-TimeSeries,15.786916277784236,37.16712738482278,51.653465626949234,100.56212485418429,199.02776930713264,16,37,52,101,199,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Idaho,ID,2,2024-11-30,2024-12-14,CMU-TimeSeries,16.188008340392816,50.853313808696036,78.10761640816858,131.06047848797056,206.00035712179644,16,51,78,131,206,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Illinois,IL,0,2024-11-30,2024-11-30,CMU-TimeSeries,117.02141697418037,327.3002923118164,379.8928504518338,659.253851721226,1933.6961133027971,117,327,380,659,1934,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Illinois,IL,1,2024-11-30,2024-12-07,CMU-TimeSeries,117.03330322957359,416.14227675068764,548.8184092023818,1012.215089826873,2095.007483774072,117,416,549,1012,2095,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Illinois,IL,2,2024-11-30,2024-12-14,CMU-TimeSeries,115.34191638471766,499.38569257917186,768.9885926754448,1315.5064011755726,2164.0507315103714,115,499,769,1316,2164,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Indiana,IN,0,2024-11-30,2024-11-30,CMU-TimeSeries,93.73317725103495,220.68391624420283,233.18982079331423,396.33972773213225,876.6676933306087,94,221,233,396,877,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Indiana,IN,1,2024-11-30,2024-12-07,CMU-TimeSeries,92.34534343650266,276.96057029788636,309.7272486916671,546.4315468645158,1017.5055484129995,92,277,310,546,1018,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Indiana,IN,2,2024-11-30,2024-12-14,CMU-TimeSeries,90.6689606154424,297.70045397076126,430.68858637335137,684.5727877612768,1048.9616386661487,91,298,431,685,1049,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Kansas,KS,0,2024-11-30,2024-11-30,CMU-TimeSeries,33.24235939110543,70.92201673537981,88.82536121172592,145.06790854361066,367.8414118792646,33,71,89,145,368,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Kansas,KS,1,2024-11-30,2024-12-07,CMU-TimeSeries,34.015556443183,88.6254618435878,123.61996970607262,213.17731295694585,398.2271872999362,34,89,124,213,398,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Kansas,KS,2,2024-11-30,2024-12-14,CMU-TimeSeries,34.09800702451563,110.68838850473225,167.9580598578801,276.01991465472037,411.28573270626754,34,111,168,276,411,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Kentucky,KY,0,2024-11-30,2024-11-30,CMU-TimeSeries,71.33345508405466,127.23282552667628,142.22465614029767,222.02161622022828,616.2779376526275,71,127,142,222,616,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Kentucky,KY,1,2024-11-30,2024-12-07,CMU-TimeSeries,72.348816879301907,151.88281301640833,184.27848522363215,313.581018639734,665.8078756379641,72,152,184,314,666,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Kentucky,KY,2,2024-11-30,2024-12-14,CMU-TimeSeries,72.50879881772245,175.28974257747356,244.47491036840978,411.56744844620346,687.0866830562795,73,175,244,412,687,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Louisiana,LA,0,2024-11-30,2024-11-30,CMU-TimeSeries,53.68770588454852,83.52052041133989,85.69897559036748,187.6295537929364,493.4640129806378,54,84,86,188,493,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Louisiana,LA,1,2024-11-30,2024-12-07,CMU-TimeSeries,56.23135276492786,98.88651722274736,112.96959530107854,275.13261171426456,535.433920853542,56,99,113,275,535,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Louisiana,LA,2,2024-11-30,2024-12-14,CMU-TimeSeries,57.395414935970045,106.87674467458834,148.22448781442966,362.21270114995207,553.6097912527753,57,107,148,362,554,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Massachusetts,MA,0,2024-11-30,2024-11-30,CMU-TimeSeries,39.33075923486933,405.3501069106694,591.4371119349161,762.6955573803473,1089.0652413729435,39,405,591,763,1089,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Massachusetts,MA,1,2024-11-30,2024-12-07,CMU-TimeSeries,39.33075923486933,437.0822831043888,629.3210493104325,875.7342248220414,1376.8807998590635,39,437,629,876,1377,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Massachusetts,MA,2,2024-11-30,2024-12-14,CMU-TimeSeries,38.682962842468775,400.80486818324914,662.0741896856237,916.1402744611803,1383.6185900066828,39,401,662,916,1384,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Maryland,MD,0,2024-11-30,2024-11-30,CMU-TimeSeries,51.315932307251344,109.10022694773285,121.70643698194256,224.22296320079263,679.2618841460268,51,109,122,224,679,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Maryland,MD,1,2024-11-30,2024-12-07,CMU-TimeSeries,54.354925909899436,135.58814359590994,181.84364409173264,351.27473290757416,806.91288692148,54,136,182,351,807,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Maryland,MD,2,2024-11-30,2024-12-14,CMU-TimeSeries,55.31408408481749,171.787809831963,249.4689109808116,456.5457486632693,834.8381428405534,55,172,249,457,835,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Maine,ME,0,2024-11-30,2024-11-30,CMU-TimeSeries,11.264064451952171,31.842048962929926,33.31362449627293,52.39133857804864,124.05041377437013,11,32,33,52,124,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Maine,ME,1,2024-11-30,2024-12-07,CMU-TimeSeries,11.18287509376018,37.50170511846793,43.040920173458375,73.48973571482595,140.6496933212544,11,38,43,73,141,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Maine,ME,2,2024-11-30,2024-12-14,CMU-TimeSeries,11.032533687300617,43.72140325866192,54.643208261323096,94.04780365471909,145.14727380389073,11,44,55,94,145,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Michigan,MI,0,2024-11-30,2024-11-30,CMU-TimeSeries,248.5812130919087,632.2039684709115,693.3473101285781,768.958894160107,1210.002288041217,249,632,693,769,1210,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Michigan,MI,1,2024-11-30,2024-12-07,CMU-TimeSeries,195.49598256386656,693.0483468511242,802.3165884858741,917.8213979154275,1426.6097489397744,195,693,802,918,1427,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Michigan,MI,2,2024-11-30,2024-12-14,CMU-TimeSeries,160.6424254613313,701.8459830411058,907.8631868965358,1041.582599584111,1497.0240978535403,161,702,908,1042,1497,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Minnesota,MN,0,2024-11-30,2024-11-30,CMU-TimeSeries,166.65522725677027,262.5379405540264,286.1634321014615,366.7217873247835,602.4826639479322,167,263,286,367,602,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Minnesota,MN,1,2024-11-30,2024-12-07,CMU-TimeSeries,164.81498820986027,303.7953454824696,334.1978965258627,449.3984241869039,648.3899479716392,165,304,334,449,648,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Minnesota,MN,2,2024-11-30,2024-12-14,CMU-TimeSeries,162.62914478526744,283.0845744480513,384.0658633511449,512.3394788924845,663.5421271628489,163,283,384,512,664,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Missouri,MO,0,2024-11-30,2024-11-30,CMU-TimeSeries,62.16178393625368,233.57965468545555,251.02073462155084,381.67380869034804,815.6875986796877,62,234,251,382,816,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Missouri,MO,1,2024-11-30,2024-12-07,CMU-TimeSeries,56.47664745720363,292.97457298580144,330.33910686534256,525.7797493896771,925.9458377871515,56,293,330,526,926,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Missouri,MO,2,2024-11-30,2024-12-14,CMU-TimeSeries,52.75387516392447,292.51327655881494,428.2896055780005,653.6943676810336,953.3131798642073,53,293,428,654,953,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Mississippi,MS,0,2024-11-30,2024-11-30,CMU-TimeSeries,21.07725664148761,50.61981009199986,54.41025533209428,98.29034631899239,264.5333464626783,21,51,54,98,265,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Mississippi,MS,1,2024-11-30,2024-12-07,CMU-TimeSeries,21.99574091086618,65.34323280756435,69.5775034102774,142.6569846883905,452.51055978723605,22,65,70,143,453,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Mississippi,MS,2,2024-11-30,2024-12-14,CMU-TimeSeries,22.182784851545268,64.06856261105429,92.93149006099867,182.1019994498784,468.0345479354301,22,64,93,182,468,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Montana,MT,0,2024-11-30,2024-11-30,CMU-TimeSeries,14.341874523414777,19.65207845123481,27.543469178837764,46.9091862605925,124.74267496952181,14,20,28,47,125,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Montana,MT,1,2024-11-30,2024-12-07,CMU-TimeSeries,15.391337472012825,21.956968240896757,37.985623431939246,68.5752180666358,135.29829880803337,15,22,38,69,135,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Montana,MT,2,2024-11-30,2024-12-14,CMU-TimeSeries,15.765805366163816,28.63233146702946,53.318807982512915,91.42731924952825,140.00614417585072,16,29,53,91,140,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
North Carolina,NC,0,2024-11-30,2024-11-30,CMU-TimeSeries,104.14395653571073,194.6111805104672,204.0100932135721,351.6470037853922,1054.5423937395349,104,195,204,352,1055,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
North Carolina,NC,1,2024-11-30,2024-12-07,CMU-TimeSeries,108.70192155426366,226.29348301879568,264.2263064922156,507.46583776032423,1661.6564522423273,109,226,264,507,1662,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
North Carolina,NC,2,2024-11-30,2024-12-14,CMU-TimeSeries,110.58757216482397,261.8186622783254,338.3694275033052,660.6586167523642,1718.6320538459886,111,262,338,661,1719,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
North Dakota,ND,0,2024-11-30,2024-11-30,CMU-TimeSeries,7.096740739163603,20.137009669390736,22.881004202621966,39.76366394290436,92.1266164248236,7,20,23,40,92,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
North Dakota,ND,1,2024-11-30,2024-12-07,CMU-TimeSeries,7.019323993929418,24.87756926159728,31.253571825760197,56.25370020812621,107.90307842716113,7,25,31,56,108,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
North Dakota,ND,2,2024-11-30,2024-12-14,CMU-TimeSeries,6.910829888042831,27.158589881470526,39.87847454420186,71.82907591586729,111.39463977261191,7,27,40,72,111,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Nebraska,NE,0,2024-11-30,2024-11-30,CMU-TimeSeries,17.664104092776125,42.82940378286978,54.22254247118894,95.6163764544136,264.2049492144839,18,43,54,96,264,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Nebraska,NE,1,2024-11-30,2024-12-07,CMU-TimeSeries,18.05271245435055,53.75376337390127,76.39135131480954,139.63121019746313,286.5207257476813,18,54,76,140,287,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
Nebraska,NE,2,2024-11-30,2024-12-14,CMU-TimeSeries,18.160850191717724,71.9861562033678,113.82227322018416,184.02009015101487,296.2321487384832,18,72,114,184,296,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
New Hampshire,NH,0,2024-11-30,2024-11-30,CMU-TimeSeries,19.361136748601215,45.08040689586041,46.026781102792896,68.69560552803787,142.2382416788428,19,45,46,69,142,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
New Hampshire,NH,1,2024-11-30,2024-12-07,CMU-TimeSeries,18.672356288868066,50.16702902069205,53.29319554634724,90.8273301744135,183.23604263471924,19,50,53,91,183,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
New Hampshire,NH,2,2024-11-30,2024-12-14,CMU-TimeSeries,18.344113570781637,54.981487391621044,63.67369040199637,110.5253007205419,188.82117800329925,18,55,64,111,189,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
New Jersey,NJ,0,2024-11-30,2024-11-30,CMU-TimeSeries,37.032137136950794,153.91732341940468,179.2608165342088,413.5454520686337,1359.6547732839852,37,154,179,414,1360,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
